Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.15-52.36.90.35-49504-443-6,192.168.10.15,49504,52.36.90.35,443,6,5/7/2017 8:49,60748375,13,11,738,3275,354,0,56.76923077,108.4882128,2966,0,297.7272727,887.3859466,66.05938019,0.395072296,2641233.696,4443641.945,1.00E+07,37,6.07E+07,5062364.583,5186107.887,1.01E+07,308,6.07E+07,6066363.8,5124442.145,1.01E+07,1760,0,0,0,0,272,292,0.213997494,0.181074802,0,2966,160.52,591.2049926,349523.3433,0,0,0,1,0,0,0,0,0,167.2083333,56.76923077,297.7272727,272,0,0,0,0,0,0,13,738,11,3275,8192,114,12,20,168941.1667,204484.2083,586337,84455,9955778,110128.285,1.00E+07,9733294,BENIGN
172.217.11.35-192.168.10.12-443-49698-6,192.168.10.12,49698,172.217.11.35,443,6,5/7/2017 8:50,4985035,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,33.90146709,1.203602382,997007,2208994.26,4948477,47,4985035,1246258.75,2468204.394,4948477,47,0,0,0,0,0,1,0,0,0,160,32,1.003001985,0.200600397,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,160,0,0,0,0,0,0,5,123,1,46,316,349,2,32,0,0,0,0,0,0,0,0,BENIGN
172.217.11.40-192.168.10.12-443-41924-6,192.168.10.12,41924,172.217.11.40,443,6,5/7/2017 8:50,4985389,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,33.89905983,1.203516917,997077.8,2208860.195,4948307,58,4985389,1246347.25,2468032.448,4948307,191,0,0,0,0,0,1,0,0,0,160,32,1.002930764,0.200586153,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,160,0,0,0,0,0,0,5,123,1,46,309,349,2,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.36-192.168.10.12-443-42048-6,192.168.10.12,42048,172.217.10.36,443,6,5/7/2017 8:50,4985461,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,33.89857026,1.203499536,997092.2,2208737.998,4948103,48,4985461,1246365.25,2467884.323,4948103,48,0,0,0,0,0,1,0,0,0,160,32,1.00291628,0.200583256,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,160,0,0,0,0,0,0,5,123,1,46,351,357,2,32,0,0,0,0,0,0,0,0,BENIGN
172.217.11.35-192.168.10.12-443-49698-6,172.217.11.35,443,192.168.10.12,49698,6,5/7/2017 8:50,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.11.40-192.168.10.12-443-41924-6,172.217.11.40,443,192.168.10.12,41924,6,5/7/2017 8:50,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.36-192.168.10.12-443-42048-6,172.217.10.36,443,192.168.10.12,42048,6,5/7/2017 8:50,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.11.46-192.168.10.8-443-49219-6,192.168.10.8,49219,172.217.11.46,443,6,5/7/2017 8:48,118367331,398,696,4791,1168310,445,0,12.03768844,32.23350083,4290,0,1678.606322,723.2096964,9910.682197,9.242415038,108295.8198,2499722.706,5.88E+07,1,1.18E+08,298154.4861,4146922.924,5.88E+07,22,1.18E+08,169976.1511,3141261.286,5.90E+07,1,0,0,0,0,7972,13932,3.362414246,5.880000792,0,4290,1071.325114,988.2016833,976542.567,0,0,0,1,0,0,0,0,1,1072.304388,12.03768844,1678.606322,7972,0,0,0,0,0,0,398,4791,696,1168310,8192,393,397,20,603191,522267.6544,972490,233892,5.85E+07,471327.6819,5.88E+07,5.81E+07,BENIGN
172.217.12.174-192.168.10.8-443-49217-6,192.168.10.8,49217,172.217.12.174,443,6,5/7/2017 8:48,117741971,21,28,26268,8723,11040,0,1250.857143,2653.491366,1430,0,311.5357143,541.8764026,297.183746,0.416164258,2452957.729,1.18E+07,5.88E+07,0,1.18E+08,5887098.55,1.80E+07,5.88E+07,160,1.18E+08,4352159.815,1.56E+07,5.90E+07,0,0,0,0,0,432,572,0.178356111,0.237808147,0,11040,699.82,1806.089356,3261958.763,0,0,0,1,0,0,0,0,1,714.1020408,1250.857143,311.5357143,432,0,0,0,0,0,0,21,26268,28,8723,8192,770,20,20,348770,162450.7119,463640,233900,5.84E+07,553752.2909,5.88E+07,5.80E+07,BENIGN
192.168.10.15-23.194.182.11-49494-443-6,192.168.10.15,49494,23.194.182.11,443,6,5/7/2017 8:49,108850209,14,9,994,6515,317,0,71,116.2821502,1460,0,723.8888889,589.1870341,68.98470907,0.211299548,4947736.773,2.31E+07,1.08E+08,1,1.09E+08,8373093,3.01E+07,1.08E+08,1,439714,54964.25,96812.38157,273933,61,0,0,0,0,292,192,0.128617116,0.082682432,0,1460,312.875,484.1057477,234358.375,0,0,0,1,0,0,0,0,0,326.4782609,71,723.8888889,292,0,0,0,0,0,0,14,994,9,6515,65535,1013,13,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-23.194.182.11-49494-443-6,23.194.182.11,443,192.168.10.15,49494,6,5/7/2017 8:50,4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.15-52.10.50.117-49505-443-6,192.168.10.15,49505,52.10.50.117,443,6,5/7/2017 8:49,61255345,14,13,723,3409,334,0,51.64285714,100.6376647,1528,2,262.2307692,552.5156338,67.45533798,0.440777862,2355974.808,4274658.987,1.00E+07,77,6.13E+07,4711949.615,5172552.457,1.01E+07,230,6.12E+07,5097571.75,5217897.104,1.01E+07,216,0,0,0,0,292,264,0.228551484,0.212226378,0,1528,147.5714286,390.4632983,152461.5873,0,0,0,1,0,0,0,0,0,153.037037,51.64285714,262.2307692,292,0,0,0,0,0,0,14,723,13,3409,8192,31088,13,20,120271,86856.82499,297552,84131,1.00E+07,3777.411795,1.00E+07,1.00E+07,BENIGN
192.168.10.1-192.168.10.3-53-60760-17,192.168.10.3,60760,192.168.10.1,53,17,5/7/2017 8:47,185763,1,1,44,185,44,44,44,0,185,185,185,0,1232.753562,10.76640666,185763,0,185763,185763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.383203329,5.383203329,44,185,91,81.40638796,6627,0,0,0,0,0,0,0,0,1,136.5,44,185,20,0,0,0,0,0,0,1,44,1,185,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-23.208.82.79-49236-443-6,192.168.10.8,49236,23.208.82.79,443,6,5/7/2017 8:50,90569,9,7,557,4809,196,0,61.88888889,81.64319391,1460,0,687,660.4566602,59247.64544,176.6608884,6037.933333,8789.545718,23228,6,90569,11321.125,10479.22389,24104,48,64206,10701,15799.14999,36729,222,0,0,0,0,192,152,99.37174972,77.28913867,0,1460,315.6470588,519.3166112,269689.7426,0,0,0,1,0,0,0,0,0,335.375,61.88888889,687,192,0,0,0,0,0,0,9,557,7,4809,8192,946,8,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-23.208.82.79-49237-443-6,192.168.10.8,49237,23.208.82.79,443,6,5/7/2017 8:50,90532,9,7,557,4809,196,0,61.88888889,81.64319391,1460,0,687,660.4566602,59271.85967,176.7330889,6035.466667,8445.923614,23224,1,90532,11316.5,10926.15328,24391,1,59450,9908.333333,14205.67495,31847,198,0,0,0,0,192,152,99.41236248,77.32072637,0,1460,315.6470588,519.3166112,269689.7426,0,0,0,1,0,0,0,0,0,335.375,61.88888889,687,192,0,0,0,0,0,0,9,557,7,4809,8192,946,8,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-23.208.82.79-49238-443-6,192.168.10.8,49238,23.208.82.79,443,6,5/7/2017 8:50,95912,9,7,557,4809,196,0,61.88888889,81.64319391,1460,0,687,660.4566602,55947.11819,166.8195846,6394.133333,8693.765261,23480,1,95912,11989,10084.93233,24765,1,68539,11423.16667,17091.6085,40709,189,0,0,0,0,192,152,93.83601635,72.98356827,0,1460,315.6470588,519.3166112,269689.7426,0,0,0,1,0,0,0,0,0,335.375,61.88888889,687,192,0,0,0,0,0,0,9,557,7,4809,8192,946,8,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-23.208.82.79-49236-443-6,192.168.10.8,49236,23.208.82.79,443,6,5/7/2017 8:50,16495,1,3,6,114,6,6,6,0,77,6,38,36.01388621,7274.931798,242.4977266,5498.333333,9512.134689,16482,4,0,0,0,0,0,16486,8243,11651.70554,16482,4,0,0,0,0,20,60,60.62443165,181.8732949,6,77,25.2,30.91439794,955.7,1,0,0,0,1,0,0,0,3,31.5,6,38,20,0,0,0,0,0,0,1,6,3,114,0,980,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-23.208.82.79-49237-443-6,192.168.10.8,49237,23.208.82.79,443,6,5/7/2017 8:50,27520,1,3,6,114,6,6,6,0,77,6,38,36.01388621,4360.465116,145.3488372,9173.333333,15711.39346,27315,14,0,0,0,0,0,27506,13753,19179.56433,27315,191,0,0,0,0,20,60,36.3372093,109.0116279,6,77,25.2,30.91439794,955.7,1,0,0,0,1,0,0,0,3,31.5,6,38,20,0,0,0,0,0,0,1,6,3,114,0,980,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-23.208.82.79-49238-443-6,192.168.10.8,49238,23.208.82.79,443,6,5/7/2017 8:50,20282,1,3,6,114,6,6,6,0,77,6,38,36.01388621,5916.576275,197.2192092,6760.666667,11689.90523,20259,0,0,0,0,0,0,20259,10129.5,14325.27628,20259,0,0,0,0,0,20,60,49.30480229,147.9144069,6,77,25.2,30.91439794,955.7,1,0,0,0,1,0,0,0,3,31.5,6,38,20,0,0,0,0,0,0,1,6,3,114,0,980,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60336-17,192.168.10.3,60336,192.168.10.1,53,17,5/7/2017 8:46,69998768,2,2,119,362,61,58,59.5,2.121320344,186,176,181,7.071067812,6.871549511,0.057143863,2.33E+07,4.02E+07,6.98E+07,68381,6.99E+07,6.99E+07,0,6.99E+07,6.99E+07,6.98E+07,6.98E+07,0,6.98E+07,6.98E+07,0,0,0,0,40,40,0.028571931,0.028571931,58,186,108.4,66.37996686,4406.3,0,0,0,0,0,0,0,0,1,135.5,59.5,181,40,0,0,0,0,0,0,2,119,2,362,-1,-1,1,20,168461,0,168461,168461,6.98E+07,0,6.98E+07,6.98E+07,BENIGN
192.168.10.8-93.184.216.180-49245-443-6,192.168.10.8,49245,93.184.216.180,443,6,5/7/2017 8:50,59500,8,6,549,4862,196,0,68.625,80.54269054,1460,0,810.3333333,732.334805,90941.17647,235.2941176,4576.923077,8967.07857,25720,1,59500,8500,11909.90392,25870,1,26152,5230.4,10322.00469,23636,48,0,0,0,0,172,132,134.4537815,100.8403361,0,1460,360.7333333,582.6398626,339469.2095,0,0,0,1,0,0,0,0,0,386.5,68.625,810.3333333,172,0,0,0,0,0,0,8,549,6,4862,8192,288,7,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-93.184.216.180-49245-443-6,93.184.216.180,443,192.168.10.8,49245,6,5/7/2017 8:50,187,4,1,356,6,242,6,89,106.1539762,6,6,6,0,1935828.877,26737.96791,46.75,70.22523288,150,2,187,62.33333333,103.6355795,182,2,0,0,0,0,0,1,0,0,0,80,20,21390.37433,5347.593583,6,242,100.6666667,112.5054073,12657.46667,0,1,0,0,1,0,0,0,0,120.8,89,6,80,0,0,0,0,0,0,4,356,1,6,290,0,3,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.99-192.168.10.8-443-49256-6,192.168.10.8,49256,172.217.3.99,443,6,5/7/2017 8:50,179709,8,4,518,4131,198,0,64.75,78.47247015,2695,0,1032.75,1296.362957,25869.6003,66.77461897,16337.18182,18591.9468,46740,48,179709,25672.71429,21812.78363,51881,48,84682,28227.33333,37343.71586,70618,189,0,0,0,0,172,92,44.51641264,22.25820632,0,2695,357.6153846,802.1872743,643504.4231,0,0,0,1,0,0,0,0,0,387.4166667,64.75,1032.75,172,0,0,0,0,0,0,8,518,4,4131,8192,343,7,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.99-192.168.10.8-443-49258-6,192.168.10.8,49258,172.217.3.99,443,6,5/7/2017 8:50,109223,8,5,518,4131,198,0,64.75,78.47247015,1430,0,826.2,754.4913518,42564.29507,119.0225502,9101.916667,14874.91983,40923,48,109223,15603.28571,20592.80911,50671,48,51147,12786.75,19460.97485,41250,243,0,0,0,0,172,112,73.24464627,45.77790392,0,1430,332.0714286,569.9464839,324838.9945,0,0,0,1,0,0,0,0,0,357.6153846,64.75,826.2,172,0,0,0,0,0,0,8,518,5,4131,8192,343,7,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.99-192.168.10.8-443-49256-6,172.217.3.99,443,192.168.10.8,49256,6,5/7/2017 8:50,9665,5,1,425,6,306,6,85,126.2814317,6,6,6,0,44593.8955,620.7966891,1933,4184.408979,9417,2,9665,2416.25,4668.526418,9417,2,0,0,0,0,0,1,0,0,0,100,20,517.3305742,103.4661148,6,306,105.2857143,139.0380215,19331.57143,0,1,0,0,1,0,0,0,0,122.8333333,85,6,100,0,0,0,0,0,0,5,425,1,6,343,0,4,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.99-192.168.10.8-443-49255-6,192.168.10.8,49255,172.217.3.99,443,6,5/7/2017 8:50,233289,18,18,932,19778,303,0,51.77777778,85.01041843,2860,0,1098.777778,803.051647,88774.00992,154.3150341,6665.4,12150.78675,46816,2,233289,13722.88235,16683.71047,51822,29,184597,10858.64706,21335.81198,70618,2,0,0,0,0,372,372,77.15751707,77.15751707,0,2860,559.7297297,768.7272905,590941.6471,0,0,0,1,0,0,0,0,1,575.2777778,51.77777778,1098.777778,372,0,0,0,0,0,0,18,932,18,19778,8192,360,17,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.99-192.168.10.8-443-49258-6,172.217.3.99,443,192.168.10.8,49258,6,5/7/2017 8:50,2728,4,1,419,6,306,6,104.75,136.6098459,6,6,6,0,155791.7889,1832.844575,682,1240.486732,2541,2,2728,909.3333333,1416.024129,2541,2,0,0,0,0,0,1,0,0,0,80,20,1466.27566,366.568915,6,306,121.8333333,144.5605986,20897.76667,0,1,0,0,1,0,0,0,0,146.2,104.75,6,80,0,0,0,0,0,0,4,419,1,6,351,0,3,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.99-192.168.10.8-443-49254-6,192.168.10.8,49254,172.217.3.99,443,6,5/7/2017 8:50,237473,18,20,926,19882,297,0,51.44444444,83.9728403,1430,0,994.1,612.4716879,87622.59288,160.0181915,6418.189189,12399.4536,46893,1,237473,13969,17377.36552,51266,4,188349,9913.105263,21240.74437,70621,1,0,0,0,0,372,412,75.79809073,84.22010081,0,1430,533.5384615,648.0263496,419938.1498,0,0,0,1,0,0,0,0,1,547.5789474,51.44444444,994.1,372,0,0,0,0,0,0,18,926,20,19882,8192,360,17,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.99-192.168.10.8-443-49255-6,172.217.3.99,443,192.168.10.8,49255,6,5/7/2017 8:50,1729,2,0,12,0,6,6,6,0,0,0,0,0,6940.427993,1156.737999,1729,0,1729,1729,1729,1729,0,1729,1729,0,0,0,0,0,0,0,0,0,40,0,1156.737999,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.99-192.168.10.8-443-49254-6,172.217.3.99,443,192.168.10.8,49254,6,5/7/2017 8:50,6368,2,0,12,0,6,6,6,0,0,0,0,0,1884.422111,314.0703518,6368,0,6368,6368,6368,6368,0,6368,6368,0,0,0,0,0,0,0,0,0,40,0,314.0703518,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.217.10.78-192.168.10.12-443-59968-6,192.168.10.12,59968,172.217.10.78,443,6,5/7/2017 8:50,3984389,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,42.41553724,1.505877062,796877.8,1758698.941,3942772,48,3984389,996097.25,1964623.356,3942888,48,0,0,0,0,0,1,0,0,0,160,32,1.254897551,0.25097951,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,160,0,0,0,0,0,0,5,123,1,46,362,357,2,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.78-192.168.10.12-443-59968-6,172.217.10.78,443,192.168.10.12,59968,6,5/7/2017 8:50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60290-17,192.168.10.3,60290,192.168.10.1,53,17,5/7/2017 8:47,26957,1,1,48,216,48,48,48,0,216,216,216,0,9793.374634,74.19223207,26957,0,26957,26957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,37.09611604,37.09611604,48,216,104,96.99484522,9408,0,0,0,0,0,0,0,0,1,156,48,216,20,0,0,0,0,0,0,1,48,1,216,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60463-17,192.168.10.3,60463,192.168.10.1,53,17,5/7/2017 8:44,60730,1,1,47,79,47,47,47,0,79,79,79,0,2074.757122,32.93265273,60730,0,60730,60730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,16.46632636,16.46632636,47,79,57.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,86.5,47,79,20,0,0,0,0,0,0,1,47,1,79,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-66.235.147.244-49263-443-6,192.168.10.8,49263,66.235.147.244,443,6,5/7/2017 8:51,159018,10,6,605,3218,215,0,60.5,78.37835586,1625,2,536.3333333,781.5908563,24041.3035,100.6175402,10601.2,15777.27786,41732,1,159018,17668.66667,19899.89653,49594,48,95692,19138.4,22141.58739,43917,230,0,0,0,0,212,124,62.8859626,37.73157756,0,1625,224.8823529,500.7811251,250781.7353,0,0,0,1,0,0,0,0,0,238.9375,60.5,536.3333333,212,0,0,0,0,0,0,10,605,6,3218,8192,15544,9,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60570-17,192.168.10.3,60570,192.168.10.1,53,17,5/7/2017 8:47,49655,1,1,44,72,44,44,44,0,72,72,72,0,2336.119223,40.27791763,49655,0,49655,49655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.13895882,20.13895882,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,80,44,72,20,0,0,0,0,0,0,1,44,1,72,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-66.235.147.244-49263-443-6,66.235.147.244,443,192.168.10.8,49263,6,5/7/2017 8:51,17763,4,1,81,6,38,6,20.25,16.70079838,6,6,6,0,4897.821314,281.4839836,4440.75,8670.008011,17445,3,17763,5921,10054.32956,17530,3,0,0,0,0,0,0,0,0,0,80,20,225.1871868,56.29679671,6,38,15.5,14.88287607,221.5,0,0,0,0,1,0,0,0,0,18.6,20.25,6,80,0,0,0,0,0,0,4,81,1,6,16616,0,3,20,0,0,0,0,0,0,0,0,BENIGN
172.217.11.2-192.168.10.8-443-49264-6,192.168.10.8,49264,172.217.11.2,443,6,5/7/2017 8:51,319018,15,13,823,9494,205,0,54.86666667,75.06460709,3553,0,730.3076923,1027.105105,32339.86797,87.76934217,11815.48148,24262.25281,114307,1,319018,22787,33036.04149,114307,4,280128,23344,44188.28601,151516,1,0,0,0,0,312,272,47.01929045,40.75005172,0,3553,355.7586207,757.0280074,573091.4039,0,0,0,1,0,0,0,0,0,368.4642857,54.86666667,730.3076923,312,0,0,0,0,0,0,15,823,13,9494,8192,360,14,20,0,0,0,0,0,0,0,0,BENIGN
172.217.11.2-192.168.10.8-443-49264-6,172.217.11.2,443,192.168.10.8,49264,6,5/7/2017 8:51,49,2,0,12,0,6,6,6,0,0,0,0,0,244897.9592,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,40,0,40816.32653,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-72.167.18.239-49284-80-6,192.168.10.8,49284,72.167.18.239,80,6,5/7/2017 8:51,167731,4,5,437,2277,425,0,109.25,210.5190015,1460,0,455.4,660.0665118,16180.67024,53.6573442,20966.375,37950.77072,82520,2,167614,55871.33333,46972.20285,83440,1635,85211,21302.75,41818.37023,84027,2,0,0,0,0,92,112,23.84770853,29.80963567,0,1460,271.4,497.081974,247090.4889,0,0,0,1,0,0,0,0,1,301.5555556,109.25,455.4,92,0,0,0,0,0,0,4,437,5,2277,8192,237,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-72.167.18.239-49285-80-6,192.168.10.8,49285,72.167.18.239,80,6,5/7/2017 8:51,179704,3,5,431,2277,425,0,143.6666667,243.6602826,1460,0,455.4,660.0665118,15069.22495,44.51765125,25672,43449.66819,89333,2,89473,44736.5,63128.3721,89375,98,90371,22592.75,44510.21416,89356,2,0,0,0,0,72,112,16.69411922,27.82353203,0,1460,300.8888889,517.8743681,268193.8611,0,0,0,1,0,0,0,0,1,338.5,143.6666667,455.4,72,0,0,0,0,0,0,3,431,5,2277,8192,237,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-72.167.18.239-49285-80-6,192.168.10.8,49285,72.167.18.239,80,6,5/7/2017 8:51,1638,2,0,12,0,6,6,6,0,0,0,0,0,7326.007326,1221.001221,1638,0,1638,1638,1638,1638,0,1638,1638,0,0,0,0,0,0,0,0,0,40,0,1221.001221,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
173.194.204.157-192.168.10.12-443-57326-6,192.168.10.12,57326,173.194.204.157,443,6,5/7/2017 8:50,4984577,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,33.90458207,1.203712973,996915.4,2201258.925,4934458,1,4984577,1246144.25,2458988.073,4934458,1,0,0,0,0,0,1,0,0,0,160,32,1.003094144,0.200618829,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,160,0,0,0,0,0,0,5,123,1,46,332,179,2,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-104.16.72.45-58944-443-6,192.168.10.12,58944,104.16.72.45,443,6,5/7/2017 8:50,4984882,5,1,135,46,46,6,27,20.1246118,46,46,46,0,36.30978627,1.203639324,996976.4,2218578.886,4965665,4,4984882,1246220.5,2479645.123,4965665,4,0,0,0,0,0,1,0,0,0,100,20,1.00303277,0.200606554,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27,46,100,0,0,0,0,0,0,5,135,1,46,349,32,4,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-104.16.28.27-48344-443-6,192.168.10.12,48344,104.16.28.27,443,6,5/7/2017 8:49,64001208,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46,0,4.359292718,0.140622346,8000151,2.07E+07,5.90E+07,3,6.40E+07,1.07E+07,2.38E+07,5.90E+07,3,5.90E+07,5.90E+07,0,5.90E+07,5.90E+07,1,0,0,0,140,40,0.109372936,0.03124941,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46,140,0,0,0,0,0,0,7,187,2,92,6044,39,6,20,19317,0,19317,19317,5.90E+07,0,5.90E+07,5.90E+07,BENIGN
192.168.10.1-192.168.10.3-53-61531-17,192.168.10.3,61531,192.168.10.1,53,17,5/7/2017 8:47,78345,1,1,44,140,44,44,44,0,140,140,140,0,2348.586381,25.52811283,78345,0,78345,78345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.76405642,12.76405642,44,140,76,55.42562584,3072,0,0,0,0,0,0,0,0,1,114,44,140,20,0,0,0,0,0,0,1,44,1,140,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-104.16.72.45-58944-443-6,104.16.72.45,443,192.168.10.12,58944,6,5/7/2017 8:51,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
